# name	prop	strategy	detail	sha256(script)
greet-or-guest	0	induction	binder 0 ctor 0	4feb52327e8ea90af37971942ceb5a9e945d7ac40699b3620f218ecc14ddfa76
greet-or-guest	0	direct-fallback		5efdb4d3892e5ed0cae7c406050561c1427bd44a1be61c95468c2a36aa0b8023
greet-or-guest	1	lemma-free		c1d29456293ef54c9f0b14e040248b7f908f3adbeabf61c3e1deaf644b9e4840
greet-or-guest	1	direct		9ffdeb8b7c71bd61b28f3e1d8b2cb030e3ff1e09eb14266eb226a93df01fba9c
greet-or-guest	1	induction	binder 0 ctor 0	4985a86088a5221a2cf864ec63f2d5f1ef463de000c25ac7bfb135f1dbceea93
greet-or-guest	1	induction	binder 1 ctor 0	82e6d69e7b933995c60a77995cebba0b341ef0e232ae2f5432773e9f2a55fd76
greet-or-guest	1	induction	binder 1 ctor 1	94512c6376769cbfd62f80780a68624e7a6764b453575bd72c8c5017e3ba77be
greet-or-guest	1	lexicographic	binders 0,1 ctor 0 base	a32505b05012001d546bbb422beb899fa07dca0cc23e6707b9ba0bbadd11fee3
greet-or-guest	1	lexicographic	binders 1,0 ctor 0 base	82e6d69e7b933995c60a77995cebba0b341ef0e232ae2f5432773e9f2a55fd76
greet-or-guest	1	lexicographic	binders 1,0 ctor 1,0	8ca12a58e4930e043ebaf0578ca42258115583d693c974e5bbbf1a733584d0de
greet-or-guest	1	direct-fallback		9ffdeb8b7c71bd61b28f3e1d8b2cb030e3ff1e09eb14266eb226a93df01fba9c
hdr-probe	0	lemma-free		0b56ce6ae298d1d593882dd6dca1497c79489e9f3481ea20b8bc6e466c0b8ea3
hdr-probe	0	direct		8b101463e7ca4e1e71aea391b90cabf79ac7b6fbfd19072740ae11cce004912a
hdr-probe	0	induction	binder 0 ctor 0	f2abd7970e1cd87c0bfb3167f5bb132e82afab95d838709c5a84c6e5180ce59c
hdr-probe	0	direct-fallback		8b101463e7ca4e1e71aea391b90cabf79ac7b6fbfd19072740ae11cce004912a
header-first	0	lemma-free		3602aa1969bb2771b3e5c4e3e0d192fedbb24bfffb4122df38ce1aebac239e14
header-first	0	direct		3ddeb2bbc41827b243d3a133ac4d07e96f62f285db4dbfc936e7b985358ef2c4
header-first	0	induction	binder 0 ctor 0	2aac4a2107cae0951eb748c5f847d5652820fc9344766a6bcf60b276e30feaa5
header-first	0	induction	binder 0 ctor 1	306b31d73d74067d9f71ba177ac671186d648c2af0aac663f2fdeb44da90295c
header-first	0	direct-fallback		3ddeb2bbc41827b243d3a133ac4d07e96f62f285db4dbfc936e7b985358ef2c4
header-first	1	lemma-free		035aa30af2217900f0f94ace73c6519cb9e34b43309ffcb29b32533f73ce51b3
header-first	1	direct		355c863a1ecebcc5986f296c0351a08723ea937bd3571648a4c110bbe2b87a5a
header-first	1	induction	binder 0 ctor 0	316f2032ac679fe081bf63b7b8ab325b2d185b0eaf4286b31c594a01c9ff40a4
header-first	1	induction	binder 0 ctor 1	9931be891e6972961d82e970ec8c3503d21cc379aea5c1a30415606fc34d0a1d
header-first	1	induction	binder 1 ctor 0	ff1c28c9f70557bcf6a1856ede34c61d2daa885b922ac2f3f9b9a5bfe51e99fd
header-first	1	induction	binder 1 ctor 1	e43dec51ad4be5e9c1c4fd610d74e6944fd5975ed6e57b772541fa67fc1d06c9
header-first	1	induction	binder 2 ctor 0	227c7cc5c6029c498072a4c54ba9b97c5296084912ec6127c47ff786d0e4fda1
header-first	1	induction	binder 2 ctor 1	f0f56a5a3e5005563bd5bd9752f31b57e945c1073557171b1453b3a63a3e845f
header-first	1	lexicographic	binders 0,1 ctor 0 base	316f2032ac679fe081bf63b7b8ab325b2d185b0eaf4286b31c594a01c9ff40a4
header-first	1	lexicographic	binders 0,1 ctor 1,0	02a3b7d5fd8e88bdb2960faf03eb4dfadc3d39b902d6f8e8f9af482fa78fd6c8
header-first	1	lexicographic	binders 0,1 ctor 1,1	988f5a9e5a8549c7366cce0767dab5cf876e9cb4a9446ee329bbd278fc9927a9
header-first	1	lexicographic	binders 0,2 ctor 0 base	316f2032ac679fe081bf63b7b8ab325b2d185b0eaf4286b31c594a01c9ff40a4
header-first	1	lexicographic	binders 0,2 ctor 1,0	3fab7ef3099b879e440857a5d1b2c0133a2061ca90e29cbbbaa927da6495d5f1
header-first	1	lexicographic	binders 0,2 ctor 1,1	4e91edb469a178e50480c31b3f543608bb20c512f32a7740178cd2e71e36a263
header-first	1	lexicographic	binders 1,0 ctor 0 base	ff1c28c9f70557bcf6a1856ede34c61d2daa885b922ac2f3f9b9a5bfe51e99fd
header-first	1	lexicographic	binders 1,0 ctor 1,0	03e54b796a3f95f1163350888ffa808dc9ac86819828a41b6fbfa02150b4f039
header-first	1	lexicographic	binders 1,0 ctor 1,1	69dbb95b27508e610236a220064f0ef117c6dad4ef7afe72d78524f84f07e8ba
header-first	1	lexicographic	binders 1,2 ctor 0 base	ff1c28c9f70557bcf6a1856ede34c61d2daa885b922ac2f3f9b9a5bfe51e99fd
header-first	1	lexicographic	binders 1,2 ctor 1,0	5b48e2e4dd4fc8bd976d16496ea47227907ed55a271338011647c9576c85149a
header-first	1	lexicographic	binders 1,2 ctor 1,1	62c7132621364960cea5b60928fb140e1921d7681253376366ae57eae42b92cd
header-first	1	lexicographic	binders 2,0 ctor 0 base	227c7cc5c6029c498072a4c54ba9b97c5296084912ec6127c47ff786d0e4fda1
header-first	1	lexicographic	binders 2,0 ctor 1,0	02eeca4907f5f05ab35fb66765e4a9b6e54e50962d49b34fb5ad0163147b2672
header-first	1	lexicographic	binders 2,0 ctor 1,1	807ef7667aa6b763166780d26dc32d517baee261af27179cfa4dac537b40960b
header-first	1	lexicographic	binders 2,1 ctor 0 base	227c7cc5c6029c498072a4c54ba9b97c5296084912ec6127c47ff786d0e4fda1
header-first	1	lexicographic	binders 2,1 ctor 1,0	1eefbbc99d63a6ba8510507a70f1b444646499197502087f47a742a4f56cf458
header-first	1	lexicographic	binders 2,1 ctor 1,1	f9569790f11d8d9b5fad115c7b10192e41feba9f472c5607d615ed781879484e
header-first	1	direct-fallback		355c863a1ecebcc5986f296c0351a08723ea937bd3571648a4c110bbe2b87a5a
header-first	2	lemma-free		62686a0d9f9961cd9ee106b297801040e70e33e843a6897a58b6ac6e65c278c3
header-first	2	direct		e29b031894837498f13af7b237d4cf94927d7a09a697ea53626ed5c1a69c89b6
header-first	2	induction	binder 0 ctor 0	9bc72d1139c4b1906ee95a3418a447fed40ed5a23c9b43d2f65e68ee9c82b417
header-first	2	induction	binder 0 ctor 1	b7585aa419c9b0785186605f2a3b07097f904f0124b1329e1756d360e7afdfee
header-first	2	induction	binder 1 ctor 0	c0692eae10d120611e8200155c8110305d6de2e0ab5f2b153bfd6ddb15a46e5d
header-first	2	induction	binder 1 ctor 1	de3917a8c2fbe1b70f3e2d9e130553991a308b5bb19756b8eb73795b1252dce1
header-first	2	induction	binder 2 ctor 0	6d4e2d1c177b94ca154f825049678eaed5a7a00861e8121132d3427bbe999ef4
header-first	2	induction	binder 2 ctor 1	e6e1d0374abb0d7309ed16620991d9f87a2f5f0696156bbc876f9047f8904349
header-first	2	induction	binder 3 ctor 0	15c8c7b3511179c79e163c1b713b574ab961d665e4a3fd545ee89d3bc975f3c2
header-first	2	induction	binder 3 ctor 1	d2231898729e24747b4bbf313d2e5f78f6c2fb373ed3fd9471f860062130c817
header-first	2	lexicographic	binders 0,1 ctor 0 base	9bc72d1139c4b1906ee95a3418a447fed40ed5a23c9b43d2f65e68ee9c82b417
header-first	2	lexicographic	binders 0,1 ctor 1,0	86cd046793dec1192b3a98d7a1b9cb57aeca8909015b36144f30d704bae2b7d2
header-first	2	lexicographic	binders 0,1 ctor 1,1	1d6d66cb85b2c2cadd0545b871ca2ec6d6e6167291ab8374417b2db1b722635a
header-first	2	lexicographic	binders 0,2 ctor 0 base	9bc72d1139c4b1906ee95a3418a447fed40ed5a23c9b43d2f65e68ee9c82b417
header-first	2	lexicographic	binders 0,2 ctor 1,0	df66763f1167dc7d2646f04b28428acdf552ab0d557d6f93ce3c04fa8c9d1273
header-first	2	lexicographic	binders 0,2 ctor 1,1	403fadd69b3e193bc048dd5f727af8de57d0e0ed0eefa633a3cd620508516ed8
header-first	2	lexicographic	binders 0,3 ctor 0 base	9bc72d1139c4b1906ee95a3418a447fed40ed5a23c9b43d2f65e68ee9c82b417
header-first	2	lexicographic	binders 0,3 ctor 1,0	ff164f5261a9b171f4f562ecd861fab1fdf3aed180871f7878957efadfee24de
header-first	2	lexicographic	binders 0,3 ctor 1,1	a4146da796c3f3289351f79473ebb1ab738bcf57d0b59b32485e416cb915f749
header-first	2	lexicographic	binders 1,0 ctor 0 base	c0692eae10d120611e8200155c8110305d6de2e0ab5f2b153bfd6ddb15a46e5d
header-first	2	lexicographic	binders 1,0 ctor 1,0	1bf1319faf537e370d4dc130abe6200f2979ee071c6e1ed999d0376edcd96c84
header-first	2	lexicographic	binders 1,0 ctor 1,1	a7275eb36bc5108a015161078ccb4c1d1b0f2acca11ecf4da66ce5b5669ee238
header-first	2	lexicographic	binders 1,2 ctor 0 base	c0692eae10d120611e8200155c8110305d6de2e0ab5f2b153bfd6ddb15a46e5d
header-first	2	lexicographic	binders 1,2 ctor 1,0	b4d1a8ac806d79cdb590422857cdc403ba291c8635b54e9d3c164652a93cc990
header-first	2	lexicographic	binders 1,2 ctor 1,1	d5a5988294f564e1a960184635af9615bad5ace93b75fc21650afdf32563917d
header-first	2	lexicographic	binders 1,3 ctor 0 base	c0692eae10d120611e8200155c8110305d6de2e0ab5f2b153bfd6ddb15a46e5d
header-first	2	lexicographic	binders 1,3 ctor 1,0	0a571816fd68e2f857455fb265cb3ff60b726bb677cf013df7ed191e29387e54
header-first	2	lexicographic	binders 1,3 ctor 1,1	6b754036b4d1bdeef6462da9abf77b50b3f8f712e89f349d138a6fe8b65b5f08
header-first	2	lexicographic	binders 2,0 ctor 0 base	6d4e2d1c177b94ca154f825049678eaed5a7a00861e8121132d3427bbe999ef4
header-first	2	lexicographic	binders 2,0 ctor 1,0	6c9157b74075e1ddb220244b02ff322707a050474de960b725ad902e530ab368
header-first	2	lexicographic	binders 2,0 ctor 1,1	5dd3ebb2d03d1de0f4f02eabef4398fb11ce436c2131c3d35b419e2758b58ef7
header-first	2	lexicographic	binders 2,1 ctor 0 base	6d4e2d1c177b94ca154f825049678eaed5a7a00861e8121132d3427bbe999ef4
header-first	2	lexicographic	binders 2,1 ctor 1,0	9a1009f907a3008acabc92748bb87dbf6261c2d95d82cf27deac328d35f3a436
header-first	2	lexicographic	binders 2,1 ctor 1,1	255f66b2da5c1af41d23684aa7c58c00cfa8c9ee65a6cf30bd2c6f66623c6539
header-first	2	lexicographic	binders 2,3 ctor 0 base	6d4e2d1c177b94ca154f825049678eaed5a7a00861e8121132d3427bbe999ef4
header-first	2	lexicographic	binders 2,3 ctor 1,0	5836c3dafb67d72fbf30befa91d677bac0a6260dab3a278c2beb4ed4887089b5
header-first	2	lexicographic	binders 2,3 ctor 1,1	5f2dccdff96bd82a156dfc7a8b360c8f8ef5958823cacf668afbdc28cabbcd1f
header-first	2	lexicographic	binders 3,0 ctor 0 base	15c8c7b3511179c79e163c1b713b574ab961d665e4a3fd545ee89d3bc975f3c2
header-first	2	lexicographic	binders 3,0 ctor 1,0	ad33ae2163583bb19b68b4d47b991f714b1042df34750bf73875267dfe35cfba
header-first	2	lexicographic	binders 3,0 ctor 1,1	4c1b1344deabbeb8ad2c059f1c925400dacef5b2b6fbeca99a0348ef5c243ac5
header-first	2	lexicographic	binders 3,1 ctor 0 base	15c8c7b3511179c79e163c1b713b574ab961d665e4a3fd545ee89d3bc975f3c2
header-first	2	lexicographic	binders 3,1 ctor 1,0	41061faec2ca4985637b10fb5966b00e50fc78392364b3f987aa5b5d65cc2c6d
header-first	2	lexicographic	binders 3,1 ctor 1,1	13efad6b7ab3bd257e011fa8715dd5a6a20bf0566baf28d3f10c71c309b8bd52
header-first	2	lexicographic	binders 3,2 ctor 0 base	15c8c7b3511179c79e163c1b713b574ab961d665e4a3fd545ee89d3bc975f3c2
header-first	2	lexicographic	binders 3,2 ctor 1,0	acea796105f930c7ba6fc22dfc63e6c5368618e1d5af88a9d0d8a327ab904d71
header-first	2	lexicographic	binders 3,2 ctor 1,1	b9ba8f6fec74ccfec4fdf1b9fff8089a1e89cae802adffa9718ab0b13d531cba
header-first	2	direct-fallback		e29b031894837498f13af7b237d4cf94927d7a09a697ea53626ed5c1a69c89b6
header-or	0	lemma-free		2165da00e2309624e691265f03250dc599c24b5066a4ebfededaa6b23d228471
header-or	0	direct		d0e801c73b3e527ec726324f50bc5b632b7d9e539bc52cd93d26241afa268896
header-or	0	induction	binder 0 ctor 0	d75d86a4c577e85513f0427674be85641ff7a6eac2920ddb3c2d3a1d024c1dd8
header-or	0	induction	binder 0 ctor 1	86902da1050fdd3cf54cee74fa1fb2419a47533ff0cc3152b981eaad1eb86588
header-or	0	induction	binder 1 ctor 0	2d0cab35ecedef37442f3c17e0918b5b1d66beef2721f2e73f734f8a91de50ff
header-or	0	induction	binder 1 ctor 1	bc750023ec0285dbb4e27bb6c599c85b5412f5c322b86ddb6c7406ce5ec40dda
header-or	0	lexicographic	binders 0,1 ctor 0 base	d75d86a4c577e85513f0427674be85641ff7a6eac2920ddb3c2d3a1d024c1dd8
header-or	0	lexicographic	binders 0,1 ctor 1,0	8d8d118020dc1bdeaa43ad4b1ba3fc24456587da3905c793cd27f8bbe6ec7963
header-or	0	lexicographic	binders 0,1 ctor 1,1	5832ae194cbf2979e4df8bfed7b60f559bbf6a45e60a9414dbeb475517135601
header-or	0	lexicographic	binders 1,0 ctor 0 base	2d0cab35ecedef37442f3c17e0918b5b1d66beef2721f2e73f734f8a91de50ff
header-or	0	lexicographic	binders 1,0 ctor 1,0	6121810b9f8deaded266e9ff64526bdd33505926d6c47b786fdaf63f235b71ee
header-or	0	lexicographic	binders 1,0 ctor 1,1	67df0fe7b4504800bd07e7c5bab6be2b044a3704ff08ad5e92ee63b2a4213445
header-or	0	direct-fallback		d0e801c73b3e527ec726324f50bc5b632b7d9e539bc52cd93d26241afa268896
header-or	1	lemma-free		ed16722e0508b6a01889b5ff2236ac73f19da67f7c7d53741aa68333189f5e04
header-or	1	direct		108edbd7c43323ac893ef621190610b60e108da4a91fbfc878e66ad6ef22bc03
header-or	1	induction	binder 0 ctor 0	964d53d9f69c775e186805d6f90cc70d2d30012ee63d9d0ac296a5fc97b7b604
header-or	1	induction	binder 0 ctor 1	3fc9163235bb68049c18634cb1592673d764fc8c324c3ec0c37b05ac0986a1d9
header-or	1	induction	binder 1 ctor 0	6c5d5698600982e754b82bd468ff3e2d6b7cb80140b73d1590fe4da84dd617bf
header-or	1	induction	binder 1 ctor 1	5306e7599a89bb72c72fbadc935fd4137c90130dbe63467837d936292cea552f
header-or	1	induction	binder 2 ctor 0	f40e168acac531c812039b52f14bfecacff1e7a1eccce2a243504bd0b5d4004a
header-or	1	induction	binder 2 ctor 1	11e9bb3fc719219c2c00ea2258a763751777471e5e4e4bd76ccf01aed8ba89fc
header-or	1	lexicographic	binders 0,1 ctor 0 base	964d53d9f69c775e186805d6f90cc70d2d30012ee63d9d0ac296a5fc97b7b604
header-or	1	lexicographic	binders 0,1 ctor 1,0	30c0833ebdc492da5003831f3b9ae9b5e08ca2322134fa5329507caf232b23f4
header-or	1	lexicographic	binders 0,1 ctor 1,1	7c301cfc87235c879f42603d9d8afc4ff232df7423e1ee03f88e3e2ff67a3a32
header-or	1	lexicographic	binders 0,2 ctor 0 base	964d53d9f69c775e186805d6f90cc70d2d30012ee63d9d0ac296a5fc97b7b604
header-or	1	lexicographic	binders 0,2 ctor 1,0	8590176c81384fcba62ee0ecfdf3f5f0dcc4fe136e371c306fbaafd2d028262a
header-or	1	lexicographic	binders 0,2 ctor 1,1	b30c592a2b5ce2109453619b5fd51219ad5c1081760fa5efb05c5615424d0079
header-or	1	lexicographic	binders 1,0 ctor 0 base	6c5d5698600982e754b82bd468ff3e2d6b7cb80140b73d1590fe4da84dd617bf
header-or	1	lexicographic	binders 1,0 ctor 1,0	6fd511f5f9224ff21a73f6b585499133628d7751876fef162502bfc549fca9d7
header-or	1	lexicographic	binders 1,0 ctor 1,1	97a0b88ba3a3c5e854c46921432fd11685f01329820a79bab7e550064206bb8a
header-or	1	lexicographic	binders 1,2 ctor 0 base	6c5d5698600982e754b82bd468ff3e2d6b7cb80140b73d1590fe4da84dd617bf
header-or	1	lexicographic	binders 1,2 ctor 1,0	1b0a0e35c1c26ca55c49c19c40a8d470e4c1ff9a2535b42df445cc5b42443c0d
header-or	1	lexicographic	binders 1,2 ctor 1,1	6faac6f1d78822333abda1a21367fbf2d1a1c4a43802c6ec08d45cb9aadd2d34
header-or	1	lexicographic	binders 2,0 ctor 0 base	f40e168acac531c812039b52f14bfecacff1e7a1eccce2a243504bd0b5d4004a
header-or	1	lexicographic	binders 2,0 ctor 1,0	9a7712e8bea021be59caeb7b968ea641d3246c7c0e3d62a3af249668e1372fd7
header-or	1	lexicographic	binders 2,0 ctor 1,1	8d4eae4d1815a4aef7b14e6cfe5e82225175736e026d7b07202fd79ad0742ee8
header-or	1	lexicographic	binders 2,1 ctor 0 base	f40e168acac531c812039b52f14bfecacff1e7a1eccce2a243504bd0b5d4004a
header-or	1	lexicographic	binders 2,1 ctor 1,0	7ef977426d7210552540ad16a4386002826f7f80cd67de23138fe63eab654780
header-or	1	lexicographic	binders 2,1 ctor 1,1	039cd14eed9abb4c63b70b47753fdeb23ea2352435b12daf28bf6b521273925b
header-or	1	direct-fallback		108edbd7c43323ac893ef621190610b60e108da4a91fbfc878e66ad6ef22bc03
hex-decode	0	lemma-free		0e6b56e99154c5e65962144f8045bddeb6a59d7c1f0f74dc58fa97e4a7e8575a
hex-decode	0	direct		86c3de790d5a78ce9466bf2ed1c10673e27158fbd22bac2d36813f4c5155eeba
hex-decode	1	lemma-free		c08bf5d14ef6ef6f7adaba280b1afdf4220d247b9fc4943bbda75e78c1c12b77
hex-decode	1	direct		6f02e32a5e778a3346f430a7b61532d5b5b6de6bd40c9216f9206d3e980187d0
hex-decode	2	lemma-free		15570baecf6211617b9afd39855980cfc5462be36d7060c51d15a14768a07ba1
hex-decode	2	direct		6b7ceab22060bf976d2cb5d915c71ce8245cfb71a4eda100a6bedac337a09664
hex-decode	3	lemma-free		f68dca99119d485f68253ae26ecd42f7cf78ce402c713e1b1f9f60eca9fe29f0
hex-decode	3	direct		de4bf4867635754e116e63f69e3396a8e3b7243122d2d4515afdf862089380b9
hex-decode	3	induction	binder 0 ctor 0	3d903e3d6a1df5adc3ef41bb96932db24e32c1ed2b89abe9e96c53a58367be98
hex-decode	3	induction	binder 0 ctor 1	753afdd9549fd2c5d587205a995e7471fe6d27049585215f49864d8671979262
hex-decode	3	direct-fallback		de4bf4867635754e116e63f69e3396a8e3b7243122d2d4515afdf862089380b9
hex-decode	4	lemma-free		fcd7b1e6d9e010642dc8bcb0f8144df9e28612b88ead294fc438db0c9cdfa763
hex-decode	4	direct		1c3da23e9bd5daf4e1a2eea63dc90e39d6928e47cdf12dbb734c27ba9eb78831
hex-decode	5	lemma-free		63e2bef55dad018d0d54a1de1b3de92e1539909ded7505d0cf156ee76cfe4e50
hex-decode	5	direct		b5a7a0878aa1a655242a808e141b8009772640db84e041a48e79634204aedf65
hex-decode	6	lemma-free		6d068d76d3ab33775f06556dc0eda9259ef4631d689ce4a232a9dc8d237f888c
hex-decode	6	direct		34c6e5dfa0c45f384852d4eb3dec7872a4fa5c867c4d4c926bab73c60ea815ef
hex-decode-unchecked	0	lemma-free		3f0e4b2a56ea349ec1ea47878c11610490dec137ab598c86c09d6cb5030bfebe
hex-decode-unchecked	0	direct		5f9fd658a6b5e6590ddaccb79d14f5a8c6cc9f510bf8d1d69a094467f3136d3e
hex-decode-unchecked	1	lemma-free		3462b7cc422d1936dbf6447975f68598e1531eee752cc5689474abb7fecd728b
hex-decode-unchecked	1	direct		3d6d43e04e420dc3f6cf25f150b1275f88581d7ac8c748acfc103f80f87d8f4c
hex-decode-unchecked	2	lemma-free		a8f9a0fa0b0a63509efe6a7efa6b37ba33ed6a0ab3dc4ca84a05a9382a5646db
hex-decode-unchecked	2	direct		30ee1104ab6597f312b581a355630b97e96983fa120ff7eb7b4ca853a8397c19
hex-decode-unchecked	3	lemma-free		f64e8e1ae8048eeb746fc82d636bfe72c974a24614facfd4c9f89fecf7fd23f3
hex-decode-unchecked	3	direct		5c30a6b585e94403e4542da494b76daba2e7b9e329904f28ca55f8b36a838c5f
hex-decode-unchecked	4	lemma-free		d9b3a2829d5e9b85ed5d31b5f00b8bbbd78c2d137627b72717f028b0dccfd18a
hex-decode-unchecked	4	direct		e07db96531e24bb9c852d95b8fa1b13e9cc887327fa17ffb63ca28aad162a9a4
hex-digit	0	lemma-free		5c953e8c8b2a2a7ef12505baa28d4624c49ddb1f1c51d5a5d5815198a6443a67
hex-digit	0	direct		5c953e8c8b2a2a7ef12505baa28d4624c49ddb1f1c51d5a5d5815198a6443a67
hex-digit	1	lemma-free		92764dddfebbbefd09fec85e54a38dca979b8fbc112bc733be0c056dfee549bc
hex-digit	1	direct		92764dddfebbbefd09fec85e54a38dca979b8fbc112bc733be0c056dfee549bc
hex-digit	2	lemma-free		1a2fd234b923665086a56c4e9abaa645fc3d5fd1ff5fdd91c7c6b6564b8e9f17
hex-digit	2	direct		d64167c832db2ae575a66216c0f655691a002355d1ad07e9019805ad0ea44025
hex-digit	2	direct-fallback		d64167c832db2ae575a66216c0f655691a002355d1ad07e9019805ad0ea44025
hex-encode	0	lemma-free		4c6ee645a4073a9f75b44acf19b42c0b4cdce8e438a432909fe029ea0243548b
hex-encode	0	direct		4c6ee645a4073a9f75b44acf19b42c0b4cdce8e438a432909fe029ea0243548b
hex-encode	1	lemma-free		f0928f676fd3409a60956bfd48b4589c9d06cc73c3995870be082cc2ad68c44a
hex-encode	1	direct		f0928f676fd3409a60956bfd48b4589c9d06cc73c3995870be082cc2ad68c44a
hex-encode	2	lemma-free		4eb1fad4a78b694682c829c20f14d17e29ea6a9df38f72ae4980ddf4e9789a6f
hex-encode	2	direct		0c8de8e130dae641c80918c0b520d228147039d313030b1fbbc1bb373e6b5af7
hex-encode	2	induction	binder 0 ctor 0	30d1b03608a7a6a65432e6b77855e46cd40b9270104deacc0de42f61de526a6f
hex-encode	2	induction	binder 0 ctor 1	ff20b7885ed1192862080f7318e7bf8d86059dc03f327eb1974eb05770fd74f4
hex-encode	2	direct-fallback		0c8de8e130dae641c80918c0b520d228147039d313030b1fbbc1bb373e6b5af7
hex-nibble	0	lemma-free		681eaccf47eb038f8ac4f243935279ce71df6f9603e02ca10b1dac59b6f2de55
hex-nibble	0	direct		c90b25c04edd2c5e103d69f07991a35cf1d3e5935a67061b088fd287057e948e
hex-nibble	0	direct-fallback		c90b25c04edd2c5e103d69f07991a35cf1d3e5935a67061b088fd287057e948e
hex-nibble	1	lemma-free		e214ca6eefab5ba3e7f34e1860f8b6b74e5d09e9015a9cd7dcf35666afc62723
hex-nibble	1	direct		310ed25484e1fa09bbf4507fdc28b88eac0c21193afd32abc51fdb2853c8407d
hex-valid	0	lemma-free		a742256ca128b6465009f70b1c1e1b8f8ea91034287413c8195c1abe6e71ecfa
hex-valid	0	direct		b613d1f4da435373c05b1babb7dbd19f4a7717aef6cd8825190175760d5c9339
hex-valid	1	lemma-free		069d0e06eb76f5d21e38aa2a644970c33f3d7d607d72fe8c52dd44629d2e20f4
hex-valid	1	direct		5ef52d8a1e8495f33c456ccd2963647b150fd0347e8d442813e5eaf8ee56fd51
hex-valid	2	lemma-free		ff9055873241538f1c863fedc5ce17cdeff80d222cbe00d9914160f136f60ecb
hex-valid	2	direct		5d2fe8c7b740b420241ccc10bf4d913b2558b8334266ba74cd541cffb6292ef0
hex-valid	3	lemma-free		b71e121e3657613f51b36e02358786aa3a79e1caed15c8c61594647eee81a665
hex-valid	3	direct		ff229d40e8a06138816bdf5620c90a921b7897cf31d6c39de53dcd942c6a90be
hex-valid	4	lemma-free		5e04dae09ce2cae05cccefedf4a21c53642e67e97c402a9c1503d28aa51f02f3
hex-valid	4	direct		6c88e5e7b640797c17811f76eecb49269f38a7658a5140cc22c1f6be4e5d81c9
hex-valid	5	lemma-free		dd10f976d1c82b0374f781efa58e49242b0e633f2030789cde5841dce1071c16
hex-valid	5	direct		ed89e7453b9896b079dbd42ddab29534dd1b579a50f0aa978efa8d6fbe1a17c9
hex-valid	6	lemma-free		9302de973cec07ac38f5c6f02e835eb85ecbb14f20a97654c689dd6cfd2d4c5c
hex-valid	6	direct		6b95dfdc95e37047e9b98dcb0b5b9098055c85c7f5088970c09fe9cf2a24665a
i-contains	0	lemma-free		429af69883c9dfe8f1a1237dac92bfba1b94fafdd234421fa751f90261d4d480
i-contains	0	direct		13cc0f720a523df32711c94eeec7b18476100e33bbaabeb52fdba75e29c1fe0b
i-contains	0	direct-fallback		13cc0f720a523df32711c94eeec7b18476100e33bbaabeb52fdba75e29c1fe0b
i-contains	1	lemma-free		d66346cf2174a173e943f88eddac91467c0a426fea1dce4b5d1b79e21dc5c080
i-contains	1	direct		4c2bea36be308b50e46ee5fb0a434129f795fb2f840768261fb056f735b725ce
i-contains	1	direct-fallback		4c2bea36be308b50e46ee5fb0a434129f795fb2f840768261fb056f735b725ce
i-contains	2	lemma-free		63bfc13449d5c0286928a178f3bfde67fcc417fc676dbf959434bbea57275829
i-contains	2	direct		331285e423b79e4ab30e3a99c7d2cad9ca8c58e47f0c567bd90c562cdd0dea5e
i-contains	2	direct-fallback		331285e423b79e4ab30e3a99c7d2cad9ca8c58e47f0c567bd90c562cdd0dea5e
i-contains	3	lemma-free		93ce24cdc4f5393ce804d8308db4e0cb19d157df39b28ced426ab0be9ed54455
i-contains	3	direct		a81de1ec3a8ea657bc293447db6becd198214b82e1fa62adcf3cf49765fef5ad
i-contains	3	direct-fallback		a81de1ec3a8ea657bc293447db6becd198214b82e1fa62adcf3cf49765fef5ad
i-hull	0	lemma-free		3f358d0662f13883ce3f209f31f959f44c06ee23aef92be1e4d673939c846862
i-hull	0	direct		283688535e4e8138c044f10ef37d45c509257c01664d30539db11cffc48f8117
i-hull	0	induction	binder 0 ctor 0	b032891446f394f2f5951951d30456a48f82a8f0f0ade79d304806cddbe70c4f
i-hull	0	induction	binder 1 ctor 0	bbf7748d72271e293a8a454dcae865eb567a8a93e81643841503fccdca85535f
i-hull	0	lexicographic	binders 0,1 ctor 0 base	dc52ce9bf7f7e7fcad104ffc9c901ad07728442a0d1db578c78734d4065a9bf7
i-hull	0	lexicographic	binders 1,0 ctor 0 base	1b90a627b539d7cfbaf6a1004aa39ddaff8dee9949ea11981d4dfca3dc567d15
i-hull	0	direct-fallback		283688535e4e8138c044f10ef37d45c509257c01664d30539db11cffc48f8117
i-hull	1	lemma-free		cac4256147022d1afa6c3c78284ab6fc7366c3343a5d8e575752b7bc9f7abe73
i-hull	1	direct		8f39eea4a419af1c79e86cdd390285115a9edba0143c05e4570bb41d34b2e549
i-hull	1	induction	binder 0 ctor 0	f7f4d4dc40eac68ea0cf5e996454aa83f1cb30cd3c32ad52b9e3f592b70aac09
i-hull	1	induction	binder 1 ctor 0	523c0887a952ecaccdd622a3e244dbfa952a523f95e0f5d688470ec58e3c0ad3
i-hull	1	lexicographic	binders 0,1 ctor 0 base	3c6a9cd1a57a9900c3f95926a8c2cbddedd3a98737e70b8819144817ff6f6f1c
i-hull	1	lexicographic	binders 1,0 ctor 0 base	b862d589e4e818930c6129e1ca65b36b00658743e77009b7892c1b9aa920d7ef
